Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
005850,KR7005850003,에스엘,KOSPI,,43600,1,450,1.04,44400,44450,42900,167599,7338010975,2025155472000,46448520,STK
058610,KR7058610007,에스피지,KOSDAQ,우량기업부,91300,1,1500,1.67,86300,94200,82600,3608371,321647367600,2024792968000,22177360,KSQ
336260,KR7336260005,두산퓨얼셀,KOSPI,,30850,1,750,2.49,30600,31000,30200,264090,8117397275,2020481447100,65493726,STK
004800,KR7004800009,효성,KOSPI,,120600,1,1600,1.34,120200,121700,119000,39294,4742670600,2018893084200,16740407,STK
000155,KR7000151001,두산우,KOSPI,,504000,1,9500,1.92,495000,513000,495000,15628,7881277500,2014216848000,3996462,STK
011210,KR7011210002,현대위아,KOSPI,,73000,1,1700,2.38,71800,73200,69900,185285,13350105600,1985241059000,27195083,STK
489790,KR7489790006,한화비전,KOSPI,,39200,1,2050,5.52,38250,39350,38050,457241,17826146250,1979144888000,50488390,STK
097230,KR7097230007,HJ중공업,KOSPI,,21650,2,-300,-1.37,22000,22250,21500,888370,19317373325,1954894197600,90295344,STK
160190,KR7160190005,하이젠알앤엠,KOSDAQ,중견기업부,63000,1,2700,4.48,60400,64400,59300,425206,26604358850,1945944000000,30888000,KSQ
005290,KR7005290002,동진쎄미켐,KOSDAQ,우량기업부,37800,1,750,2.02,37900,38200,37450,410397,15524056900,1943467873200,51414494,KSQ
483650,KR7483650008,달바글로벌,KOSPI,,156700,2,-4300,-2.67,159100,160400,155400,113617,17868942450,1934291480500,12343915,STK
112610,KR7112610001,씨에스윈드,KOSPI,,45800,1,150,0.33,46000,46450,45600,186486,8554855850,1931450257400,42171403,STK
006040,KR7006040000,동원산업,KOSPI,,43650,2,-1250,-2.78,44350,44500,43450,105593,4615072300,1927059588900,44147986,STK
192820,KR7192820009,코스맥스,KOSPI,,169300,1,600,0.36,170000,170800,168600,32887,5570452750,1921471873700,11349509,STK
006280,KR7006280002,녹십자,KOSPI,,164100,2,-2900,-1.74,166700,167300,160900,61969,10126701450,1917760885800,11686538,STK
282330,KR7282330000,BGF리테일,KOSPI,,110600,2,-700,-0.63,112400,112400,109700,16796,1855001700,1911600003600,17283906,STK
222800,KR7222800005,심텍,KOSDAQ GLOBAL,우량기업부,51400,2,-900,-1.72,53500,54400,50500,665216,34380719500,1910125720600,37161979,KSQ
001430,KR7001430008,세아베스틸지주,KOSPI,,51300,1,7350,16.72,46100,52900,46000,2689722,134879628350,1839726704700,35862119,STK
032350,KR7032350001,롯데관광개발,KOSPI,,23050,1,50,0.22,23000,23250,22650,461855,10605872075,1833385106200,79539484,STK
007070,KR7007070006,GS리테일,KOSPI,,21700,2,-50,-0.23,22000,22000,21550,86356,1874303425,1814280905500,83607415,STK
073240,KR7073240004,금호타이어,KOSPI,,6270,1,10,0.16,6290,6290,6170,396400,2469444015,1801121999490,287260287,STK
319400,KR7319400008,현대무벡스,KOSDAQ,우량기업부,16130,1,2530,18.6,13640,16970,13550,62782957,988199286255,1796495509070,111376039,KSQ
437730,KR7437730005,삼현,KOSDAQ,기술성장기업부,56600,1,8450,17.55,48450,58500,47100,4252679,234361458050,1794648292200,31707567,KSQ
023590,KR7023590003,다우기술,KOSPI,,39750,1,750,1.92,39700,40250,39300,53936,2145434275,1783448025750,44866617,STK
039200,KR7039200001,오스코텍,KOSDAQ,벤처기업부,46500,2,-2550,-5.2,48900,49050,45600,1321762,61541618400,1779005184000,38258176,KSQ
008770,KR7008770000,호텔신라,KOSPI,,45200,1,350,0.78,45050,45400,44800,77889,3513249025,1774015069200,39248121,STK
084370,KR7084370006,유진테크,KOSDAQ,우량기업부,76600,1,3200,4.36,75600,77000,74700,272171,20776280676,1755368817200,22916042,KSQ
457190,KR7457190007,이수스페셜티케미컬,KOSPI,,57500,1,2600,4.74,56200,58500,55000,445460,25467376500,1736976100000,30208280,STK
466100,KR7466100005,클로봇,KOSDAQ,기술성장기업부,69100,1,3800,5.82,66600,72300,65300,7113692,494137568750,1726956804900,24992139,KSQ
006360,KR7006360002,GS건설,KOSPI,,20100,1,50,0.25,20250,20450,19940,350114,7028123195,1720187949000,85581490,STK
445680,KR7445680002,큐리옥스바이오시스템즈,KOSDAQ,기술성장기업부,100300,2,-3700,-3.56,104300,104600,98800,221748,22275908050,1717119249900,17119833,KSQ
083650,KR7083650002,비에이치아이,KOSDAQ,중견기업부,55400,1,500,0.91,56100,56600,54900,922484,51412144050,1714318375000,30944375,KSQ
017960,KR7017960006,한국카본,KOSPI,,33000,2,-1250,-3.65,34350,34600,32250,794646,26192387500,1712978916000,51908452,STK
064760,KR7064760002,티씨케이,KOSDAQ GLOBAL,우량기업부,146400,1,5600,3.98,143500,147500,141600,48027,6990257000,1709220000000,11675000,KSQ
020150,KR7020150009,롯데에너지머티리얼즈,KOSPI,,32400,1,800,2.53,32450,32600,31800,189820,6131786700,1696641001200,52365463,STK
067310,KR7067310003,하나마이크론,KOSDAQ,중견기업부,25450,1,2100,8.99,24000,25650,23950,2541217,63753424225,1689323942950,66378151,KSQ
098460,KR7098460009,고영,KOSDAQ,우량기업부,24500,1,800,3.38,24050,25650,23350,7615936,188167308925,1682041497500,68654755,KSQ
020560,KR7020560009,아시아나항공,KOSPI,,8140,2,-10,-0.12,8160,8190,8120,78859,642906030,1676764387540,205990711,STK
060370,KR7060370004,LS마린솔루션,KOSDAQ,우량기업부,31950,1,500,1.59,32000,32050,31350,327539,10386087625,1669031385300,52238854,KSQ
395400,KR7395400005,SK리츠,KOSPI,,5620,2,-70,-1.23,5690,5720,5490,418076,2334830405,1668120638780,296818619,STK
267270,KR7267270007,HD현대건설기계,KOSPI,,95500,2,-3200,-3.24,99300,100400,95100,316943,30939069400,1657652041500,17357613,STK
290650,KR7290650001,엘앤씨바이오,KOSDAQ,우량기업부,67000,2,-2000,-2.9,68700,68900,65800,525345,35251779900,1649462950000,24618850,KSQ
085620,KR7085620003,미래에셋생명,KOSPI,,9270,1,100,1.09,9320,9400,9130,69859,643730330,1640940072030,177016189,STK
375500,KR7375500006,DL이앤씨,KOSPI,,42300,1,550,1.32,42100,42550,41850,136930,5778213150,1636740252900,38693623,STK
089030,KR7089030001,테크윙,KOSDAQ,중견기업부,44050,1,3000,7.31,42150,44550,42150,622733,27165653500,1632213062250,37053645,KSQ
003570,KR7003570009,SNT다이내믹스,KOSPI,,49000,1,600,1.24,49100,50700,48650,139150,6918290025,1629382153000,33252697,STK
065350,KR7065350001,신성델타테크,KOSDAQ,우량기업부,58900,1,2500,4.43,56600,59200,56300,149334,8635778200,1618804537200,27483948,KSQ
047040,KR7047040001,대우건설,KOSPI,,3785,1,25,0.66,3785,3825,3755,975748,3692508195,1573131684830,415622638,STK
034230,KR7034230003,파라다이스,KOSPI,,16980,1,210,1.25,16780,16990,16650,500050,8408750100,1569046391820,92405559,STK
005070,KR7005070008,코스모신소재,KOSPI,,48050,1,1450,3.11,46950,48400,46400,173414,8250746150,1562141825800,32510756,STK
007310,KR7007310006,오뚜기,KOSPI,,389500,1,500,0.13,389000,391000,388000,4336,1685463750,1561049785000,4007830,STK
077970,KR7077970002,STX엔진,KOSPI,,38700,1,1200,3.2,37750,39400,37750,373593,14490708525,1553730038100,40148063,STK
007340,KR7007340003,DN오토모티브,KOSPI,,25850,2,-400,-1.52,26500,26500,25650,87659,2273332725,1512505860250,58510865,STK
323280,KR7323280008,태성,KOSDAQ,중견기업부,49000,1,1100,2.3,48300,49000,47450,317668,15341127075,1494535770000,30500730,KSQ
178320,KR7178320008,서진시스템,KOSDAQ,벤처기업부,26500,1,650,2.51,26200,26800,25950,262101,6935268125,1491476948500,56282149,KSQ
458870,KR7458870003,씨어스테크놀로지,KOSDAQ,기술성장기업부,117600,1,800,0.68,116900,119700,114800,164161,19212382550,1489507488000,12665880,KSQ
161890,KR7161890009,한국콜마,KOSPI,,63000,1,200,0.32,63200,63300,62800,75891,4781724350,1487119851000,23605077,STK
140860,KR7140860008,파크시스템스,KOSDAQ GLOBAL,우량기업부,211500,1,500,0.24,211000,217000,209500,43448,9257836500,1479754885500,6996477,KSQ
00680K,KR700680K019,미래에셋증권2우B,KOSPI,,10800,1,50,0.47,10820,11210,10650,706844,7734902250,1476127605600,136678482,STK
195940,KR7195940002,HK이노엔,KOSDAQ GLOBAL,우량기업부,52100,1,200,0.39,52100,52300,51700,138352,7197008200,1475987321100,28329891,KSQ
007390,KR7007390008,네이처셀,KOSDAQ,중견기업부,22400,1,300,1.36,22250,22700,22000,327653,7346677775,1443345254400,64435056,KSQ
000500,KR7000500009,가온전선,KOSPI,,85900,1,900,1.06,85100,88000,84000,67236,5788556900,1421053578500,16543115,STK
300720,KR7300720000,한일시멘트,KOSPI,,19280,2,-150,-0.77,19520,19660,19260,145144,2811873310,1417951629520,73545209,STK
035760,KR7035760008,CJ ENM,KOSDAQ GLOBAL,중견기업부,64600,1,900,1.41,63800,66100,61000,61385,3955412100,1416623348400,21929154,KSQ
003540,KR7003540002,대신증권,KOSPI,,27450,1,150,0.55,27500,27800,27300,104496,2873931100,1393729830000,50773400,STK
293490,KR7293490009,카카오게임즈,KOSDAQ GLOBAL,중견기업부,15510,1,80,0.52,15500,15630,15250,101468,1575559510,1392594989610,89786911,KSQ
294870,KR7294870001,HDC현대산업개발,KOSPI,,21100,2,-200,-0.94,21450,21600,20900,228758,4845872500,1390644663000,65907330,STK
003090,KR7003090008,대웅,KOSPI,,23750,2,-100,-0.42,24000,24150,23550,82901,1967820875,1380872025000,58141980,STK
348370,KR7348370008,엔켐,KOSDAQ,중견기업부,63100,1,400,0.64,63500,63900,62200,80264,5078821050,1373525779500,21767445,KSQ
005440,KR7005440003,현대지에프홀딩스,KOSPI,,8610,1,110,1.29,8540,8660,8500,154040,1326179050,1342336031610,155904301,STK
051915,KR7051911006,LG화학우,KOSPI,,174500,1,2200,1.28,174400,178400,172500,30315,5325907800,1341695600000,7688800,STK
000080,KR7000080002,하이트진로,KOSPI,,18990,2,-30,-0.16,19040,19040,18960,120734,2293741505,1331837272890,70133611,STK
001800,KR7001800002,오리온홀딩스,KOSPI,,21100,2,-150,-0.71,21300,21300,20900,93797,1976578300,1321818404200,62645422,STK
036930,KR7036930006,주성엔지니어링,KOSDAQ GLOBAL,우량기업부,27900,1,1000,3.72,27450,27950,27350,210190,5835461000,1318786155900,47268321,KSQ
096530,KR7096530001,씨젠,KOSDAQ,우량기업부,24750,1,150,0.61,24600,25000,24600,114111,2830633100,1292593351500,52225994,KSQ
328130,KR7328130000,루닛,KOSDAQ,기술성장기업부,43850,1,3350,8.27,42450,45500,42000,985665,43383211125,1282908312100,29256746,KSQ
253450,KR7253450001,스튜디오드래곤,KOSDAQ GLOBAL,우량기업부,42600,1,700,1.67,42000,42750,41550,89682,3794761275,1280492014800,30058498,KSQ
120110,KR7120110002,코오롱인더,KOSPI,,46450,1,500,1.09,46000,46600,45400,156652,7230345675,1278261776950,27519091,STK
484870,KR7484870001,엠앤씨솔루션,KOSPI,,139200,1,1500,1.09,139500,139900,132800,14639,2023422700,1274222880000,9153900,STK
100090,KR7100090000,SK오션플랜트,KOSPI,,20200,2,-400,-1.94,20950,20950,20000,579149,11743573550,1262058205800,62478129,STK
001120,KR7001120005,LX인터내셔널,KOSPI,,32500,2,-300,-0.91,33200,33200,32400,103575,3379584850,1259700000000,38760000,STK
415640,KR7415640002,KB발해인프라,KOSPI,,10250,1,290,2.91,9980,10290,9940,243096,2472921375,1256091867000,122545548,STK
005300,KR7005300009,롯데칠성,KOSPI,,133200,2,-300,-0.22,133900,133900,131000,24169,3200638550,1235947348800,9278884,STK
285130,KR7285130001,SK케미칼,KOSPI,,70600,1,1000,1.44,70100,70900,69200,39560,2772775450,1221292879600,17298766,STK
004000,KR7004000006,롯데정밀화학,KOSPI,,47150,1,350,0.75,47200,47200,46500,27212,1276282050,1216470000000,25800000,STK
082270,KR7082270000,젬백스,KOSDAQ,벤처기업부,28250,1,350,1.25,27850,29700,27100,385153,10889204900,1197528602250,42390393,KSQ
122870,KR7122870009,와이지엔터테인먼트,KOSDAQ,우량기업부,63500,1,200,0.32,63900,64100,62800,126912,8063063150,1186881611500,18691049,KSQ
192080,KR7192080000,더블유게임즈,KOSPI,,55100,1,700,1.29,54900,55400,54500,27703,1521813550,1184424420600,21495906,STK
185750,KR7185750007,종근당,KOSPI,,85500,2,-1500,-1.72,87900,87900,85100,49032,4207369100,1180137690000,13802780,STK
100790,KR7100790005,미래에셋벤처투자,KOSDAQ,우량기업부,22200,4,5120,29.98,18440,22200,17700,13774316,283846948880,1179366874800,53124634,KSQ
071320,KR7071320006,지역난방공사,KOSPI,,101800,2,-800,-0.78,104000,104000,100800,20392,2076201450,1178716139200,11578744,STK
089860,KR7089860001,롯데렌탈,KOSPI,,32100,2,-100,-0.31,32000,32200,31600,46302,1481044725,1165531354800,36309388,STK
009240,KR7009240003,한샘,KOSPI,,49500,1,2850,6.11,46950,49500,46700,104650,5048457325,1164929436000,23533928,STK
204270,KR7204270003,제이앤티씨,KOSDAQ,중견기업부,20100,2,-50,-0.25,20300,20350,19780,216284,4341056695,1162754166600,57848466,KSQ
249420,KR7249420001,일동제약,KOSPI,,36650,2,-900,-2.4,37800,38450,36450,1576713,58554285200,1159541935800,31638252,STK
000815,KR7000811000,삼성화재우,KOSPI,,373500,2,-500,-0.13,376000,378000,371000,10945,4081443250,1157666985000,3099510,STK
232140,KR7232140004,와이씨,KOSDAQ,우량기업부,14060,1,270,1.96,14140,14200,13920,485322,6813879305,1153557621000,82045350,KSQ
085660,KR7085660009,차바이오텍,KOSDAQ,중견기업부,14930,1,240,1.63,15030,15110,14760,263348,3932197450,1146285223370,76777309,KSQ
397030,KR7397030008,에이프릴바이오,KOSDAQ,기술성장기업부,49100,2,-1600,-3.16,50700,50800,46300,1908829,91368383150,1139528806600,23208326,KSQ
330590,KR7330590001,롯데리츠,KOSPI,,3935,2,-45,-1.13,3955,4030,3930,284507,1124337666,1137092558540,288968884,STK
137310,KR7137310009,에스디바이오센서,KOSPI,,9260,1,60,0.65,9270,9300,9190,74831,691601225,1127396684520,121749102,STK
003380,KR7003380003,하림지주,KOSDAQ GLOBAL,우량기업부,10040,2,-20,-0.2,10110,10170,10000,982260,9887703640,1124536434840,112005621,KSQ
358570,KR7358570000,지아이이노베이션,KOSDAQ,기술성장기업부,17610,1,30,0.17,17910,17940,17390,348918,6137488000,1121295670830,63673803,KSQ
030610,KR7030610000,교보증권,KOSPI,,9730,1,50,0.52,9700,9890,9690,110401,1079117560,1108859610530,113962961,STK
456160,KR7456160001,지투지바이오,KOSDAQ,기술성장기업부,68200,1,200,0.29,69000,69700,66500,444706,30160577850,1108834201200,16258566,KSQ
280360,KR7280360009,롯데웰푸드,KOSPI,,118600,2,-1200,-1.0,120600,120700,117900,11989,1422439200,1103522476400,9304574,STK
468530,KR7468530001,프로티나,KOSDAQ,기술성장기업부,100300,1,4000,4.15,97700,101400,93100,626616,61017737500,1097229844000,10939480,KSQ
229640,KR7229640008,LS에코에너지,KOSPI,,35750,1,50,0.14,35700,36150,35650,75182,2691475625,1094839424250,30624879,STK
161580,KR7161580006,필옵틱스,KOSDAQ,중견기업부,46150,1,2950,6.83,44250,46150,43900,456219,20693099375,1080036774050,23402747,KSQ
082640,KR7082640004,동양생명,KOSPI,,6670,2,-60,-0.89,6730,6770,6660,130192,873325505,1076261761950,161358585,STK
006120,KR7006120000,SK디스커버리,KOSPI,,58500,2,-1000,-1.68,59900,59900,58300,11041,649722200,1073349517500,18347855,STK
012630,KR7012630000,HDC,KOSPI,,17950,1,610,3.52,17550,17990,17350,86188,1530430080,1072363891950,59741721,STK
192400,KR7192400000,쿠쿠홀딩스,KOSPI,,30100,2,-200,-0.66,30450,30450,29550,24861,746714425,1070421768500,35562185,STK
000670,KR7000670000,영풍,KOSPI,,55900,2,-400,-0.71,57000,57600,55200,92511,5181495450,1068162355000,19108450,STK
317450,KR7317450005,명인제약,KOSPI,,73000,1,200,0.27,73000,73700,72500,59683,4346871450,1065800000000,14600000,STK
440110,KR7440110005,파두,KOSDAQ,기술성장기업부,21250,0,0,0.0,0,0,0,0,0,1051732476250,49493293,KSQ
003530,KR7003530003,한화투자증권,KOSPI,,4900,1,210,4.48,4730,4930,4710,2319604,11310708871,1051284097500,214547775,STK
078600,KR7078600004,대주전자재료,KOSDAQ,우량기업부,67800,1,1300,1.95,67500,68000,66600,65224,4408599000,1049584205400,15480593,KSQ
075580,KR7075580001,세진중공업,KOSPI,,18240,1,440,2.47,17800,18490,17790,386463,7048457290,1036934077440,56849456,STK
101490,KR7101490001,에스앤에스텍,KOSDAQ,우량기업부,48600,1,3050,6.7,46900,49300,46300,234891,11366128700,1036875119400,21334879,KSQ
298020,KR7298020009,효성티앤씨,KOSPI,,238000,1,2000,0.85,236500,239000,234500,12835,3036736750,1029988316000,4327682,STK
030190,KR7030190003,NICE평가정보,KOSPI,,17350,2,-240,-1.36,17500,17970,17310,66344,1158792815,1022114993450,58911527,STK
001740,KR7001740000,SK네트웍스,KOSPI,,4605,2,-30,-0.65,4665,4670,4605,184419,852565633,1018984738710,221277902,STK
388720,KR7388720005,유일로보틱스,KOSDAQ,벤처기업부,87100,1,300,0.35,88000,88400,85900,187494,16373083400,1018790844500,11696795,KSQ
365550,KR7365550003,ESR켄달스퀘어리츠,KOSPI,,4130,2,-30,-0.72,4190,4195,4100,364929,1511475301,1016347570000,246089000,STK
424870,KR7424870004,이뮨온시아,KOSDAQ,기술성장기업부,13580,1,80,0.59,13850,14100,13250,1281249,17373437905,1007161637020,74165069,KSQ
079160,KR7079160008,CJ CGV,KOSPI,,6070,2,-30,-0.49,6020,6100,5910,309570,1865408685,1005079680720,165581496,STK
319660,KR7319660007,피에스케이,KOSDAQ GLOBAL,우량기업부,34550,1,3150,10.03,32350,34750,32350,559541,19046543750,1000799968700,28966714,KSQ
281740,KR7281740001,레이크머티리얼즈,KOSDAQ,우량기업부,15200,1,1160,8.26,14250,15400,14150,575374,8666909400,999104329600,65730548,KSQ
031980,KR7031980006,피에스케이홀딩스,KOSDAQ,우량기업부,46000,1,3950,9.39,43250,46150,42850,206232,9304641500,991870170000,21562395,KSQ
115180,KR7115180002,큐리언트,KOSDAQ,벤처기업부,27550,2,-1150,-4.01,28950,29000,26950,177712,4890070350,990551957450,35954699,KSQ
389470,KR7389470006,인벤티지랩,KOSDAQ,기술성장기업부,78800,2,-7400,-8.58,87500,87900,77600,520133,41946352800,977755206800,12408061,KSQ
195870,KR7195870001,해성디에스,KOSPI,,57200,1,2800,5.15,56000,57500,54900,313719,17716612250,972400000000,17000000,STK
213420,KR7213420003,덕산네오룩스,KOSDAQ GLOBAL,우량기업부,38850,1,550,1.44,38650,39350,37700,147319,5709506300,964691304150,24831179,KSQ
181710,KR7181710005,NHN,KOSPI,,29450,1,650,2.26,28850,31000,28850,92007,2733261950,964579943550,32753139,STK
218410,KR7218410009,RFHIC,KOSDAQ,우량기업부,36200,1,4350,13.66,32450,36250,32400,788328,27528055175,959424600400,26503442,KSQ
376900,KR7376900007,로킷헬스케어,KOSDAQ,기술성장기업부,61200,2,-5800,-8.66,67000,68100,60800,1318051,82875263500,958483126800,15661489,KSQ
036530,KR7036530004,SNT홀딩스,KOSPI,,58700,2,-1400,-2.33,60200,60900,58700,27403,1627918950,957038108200,16303886,STK
006650,KR7006650006,대한유화,KOSPI,,145800,2,-1700,-1.15,147500,147500,143300,21361,3104162750,947700000000,6500000,STK
114090,KR7114090004,GKL,KOSPI,,15310,1,320,2.13,15050,15320,14950,196796,2987266705,947010307700,61855670,STK
137400,KR7137400008,피엔티,KOSDAQ GLOBAL,우량기업부,39600,1,1650,4.35,38850,40950,38200,143920,5694025875,940226205600,23743086,KSQ
183300,KR7183300003,코미코,KOSDAQ GLOBAL,우량기업부,89500,1,5500,6.55,85800,89500,85800,117408,10374276450,936231218000,10460684,KSQ
004490,KR7004490009,세방전지,KOSPI,,66800,1,400,0.6,66700,67000,66000,40576,2700044200,935200000000,14000000,STK
417200,KR7417200003,LS머트리얼즈,KOSDAQ,중견기업부,13700,1,1390,11.29,12920,14030,12900,2010162,27251276990,926841428300,67652659,KSQ
388210,KR7388210007,씨엠티엑스,KOSDAQ,벤처기업부,99700,1,4200,4.4,93800,100400,91400,1497608,143227190050,924486993600,9272688,KSQ
064960,KR7064960008,SNT모티브,KOSPI,,34800,2,-200,-0.57,35500,35500,34550,68508,2391973225,923601465600,26540272,STK
005690,KR7005690003,파미셀,KOSPI,,15170,1,170,1.13,15290,15630,15000,909929,13906052195,910457343880,60016964,STK
007810,KR7007810005,코리아써키트,KOSPI,,38400,1,3300,9.4,36400,38850,35650,862982,32373994550,907036838400,23620751,STK
086900,KR7086900008,메디톡스,KOSDAQ,우량기업부,123200,1,2200,1.82,121900,124000,121200,31371,3859865700,899174830400,7298497,KSQ
